model_id,evaluation_id,value,normalized_score,suite_id,metric,reference_url,source_locator,extraction_date,review_status,audit_status,lineage
clip-b,thunder.bach.linear_probing,51.1,51.1,thunder,f1,https://github.com/MICS-Lab/thunder/blob/3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f/docs/leaderboards.md,table=perDatasetLinearTable|table_update=2026-04-08|model_row=CLIP-B|task_column=bach,2026-08-05,machine_parsed_single_source,parsed_primary_source,thunder@3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f:docs/leaderboards.md -> parse_thunder_scores -> scores.csv
clip-b,thunder.bracs.linear_probing,52.4,52.4,thunder,f1,https://github.com/MICS-Lab/thunder/blob/3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f/docs/leaderboards.md,table=perDatasetLinearTable|table_update=2026-04-08|model_row=CLIP-B|task_column=bracs,2026-08-05,machine_parsed_single_source,parsed_primary_source,thunder@3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f:docs/leaderboards.md -> parse_thunder_scores -> scores.csv
clip-b,thunder.break_his.linear_probing,40,40,thunder,f1,https://github.com/MICS-Lab/thunder/blob/3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f/docs/leaderboards.md,table=perDatasetLinearTable|table_update=2026-04-08|model_row=CLIP-B|task_column=break_his,2026-08-05,machine_parsed_single_source,parsed_primary_source,thunder@3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f:docs/leaderboards.md -> parse_thunder_scores -> scores.csv
clip-b,thunder.ccrcc.linear_probing,73.7,73.7,thunder,f1,https://github.com/MICS-Lab/thunder/blob/3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f/docs/leaderboards.md,table=perDatasetLinearTable|table_update=2026-04-08|model_row=CLIP-B|task_column=ccrcc,2026-08-05,machine_parsed_single_source,parsed_primary_source,thunder@3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f:docs/leaderboards.md -> parse_thunder_scores -> scores.csv
clip-b,thunder.crc.linear_probing,87.3,87.3,thunder,f1,https://github.com/MICS-Lab/thunder/blob/3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f/docs/leaderboards.md,table=perDatasetLinearTable|table_update=2026-04-08|model_row=CLIP-B|task_column=crc,2026-08-05,machine_parsed_single_source,parsed_primary_source,thunder@3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f:docs/leaderboards.md -> parse_thunder_scores -> scores.csv
clip-b,thunder.esca.linear_probing,61,61,thunder,f1,https://github.com/MICS-Lab/thunder/blob/3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f/docs/leaderboards.md,table=perDatasetLinearTable|table_update=2026-04-08|model_row=CLIP-B|task_column=esca,2026-08-05,machine_parsed_single_source,parsed_primary_source,thunder@3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f:docs/leaderboards.md -> parse_thunder_scores -> scores.csv
clip-b,thunder.mhist.linear_probing,77.5,77.5,thunder,f1,https://github.com/MICS-Lab/thunder/blob/3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f/docs/leaderboards.md,table=perDatasetLinearTable|table_update=2026-04-08|model_row=CLIP-B|task_column=mhist,2026-08-05,machine_parsed_single_source,parsed_primary_source,thunder@3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f:docs/leaderboards.md -> parse_thunder_scores -> scores.csv
clip-b,thunder.patch_camelyon.linear_probing,82.7,82.7,thunder,f1,https://github.com/MICS-Lab/thunder/blob/3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f/docs/leaderboards.md,table=perDatasetLinearTable|table_update=2026-04-08|model_row=CLIP-B|task_column=patch_camelyon,2026-08-05,machine_parsed_single_source,parsed_primary_source,thunder@3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f:docs/leaderboards.md -> parse_thunder_scores -> scores.csv
clip-b,thunder.spider_breast.linear_probing,69,69,thunder,f1,https://github.com/MICS-Lab/thunder/blob/3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f/docs/leaderboards.md,table=perDatasetLinearTable|table_update=2026-04-08|model_row=CLIP-B|task_column=spider_breast,2026-08-05,machine_parsed_single_source,parsed_primary_source,thunder@3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f:docs/leaderboards.md -> parse_thunder_scores -> scores.csv
clip-b,thunder.spider_colorectal.linear_probing,81.3,81.3,thunder,f1,https://github.com/MICS-Lab/thunder/blob/3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f/docs/leaderboards.md,table=perDatasetLinearTable|table_update=2026-04-08|model_row=CLIP-B|task_column=spider_colorectal,2026-08-05,machine_parsed_single_source,parsed_primary_source,thunder@3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f:docs/leaderboards.md -> parse_thunder_scores -> scores.csv
clip-b,thunder.spider_skin.linear_probing,75.8,75.8,thunder,f1,https://github.com/MICS-Lab/thunder/blob/3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f/docs/leaderboards.md,table=perDatasetLinearTable|table_update=2026-04-08|model_row=CLIP-B|task_column=spider_skin,2026-08-05,machine_parsed_single_source,parsed_primary_source,thunder@3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f:docs/leaderboards.md -> parse_thunder_scores -> scores.csv
clip-b,thunder.spider_thorax.linear_probing,84.7,84.7,thunder,f1,https://github.com/MICS-Lab/thunder/blob/3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f/docs/leaderboards.md,table=perDatasetLinearTable|table_update=2026-04-08|model_row=CLIP-B|task_column=spider_thorax,2026-08-05,machine_parsed_single_source,parsed_primary_source,thunder@3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f:docs/leaderboards.md -> parse_thunder_scores -> scores.csv
clip-b,thunder.tcga_crc_msi.linear_probing,49,49,thunder,f1,https://github.com/MICS-Lab/thunder/blob/3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f/docs/leaderboards.md,table=perDatasetLinearTable|table_update=2026-04-08|model_row=CLIP-B|task_column=tcga_crc_msi,2026-08-05,machine_parsed_single_source,parsed_primary_source,thunder@3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f:docs/leaderboards.md -> parse_thunder_scores -> scores.csv
clip-b,thunder.tcga_tils.linear_probing,83.8,83.8,thunder,f1,https://github.com/MICS-Lab/thunder/blob/3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f/docs/leaderboards.md,table=perDatasetLinearTable|table_update=2026-04-08|model_row=CLIP-B|task_column=tcga_tils,2026-08-05,machine_parsed_single_source,parsed_primary_source,thunder@3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f:docs/leaderboards.md -> parse_thunder_scores -> scores.csv
clip-b,thunder.tcga_uniform.linear_probing,47.9,47.9,thunder,f1,https://github.com/MICS-Lab/thunder/blob/3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f/docs/leaderboards.md,table=perDatasetLinearTable|table_update=2026-04-08|model_row=CLIP-B|task_column=tcga_uniform,2026-08-05,machine_parsed_single_source,parsed_primary_source,thunder@3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f:docs/leaderboards.md -> parse_thunder_scores -> scores.csv
clip-b,thunder.wilds.linear_probing,83.5,83.5,thunder,f1,https://github.com/MICS-Lab/thunder/blob/3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f/docs/leaderboards.md,table=perDatasetLinearTable|table_update=2026-04-08|model_row=CLIP-B|task_column=wilds,2026-08-05,machine_parsed_single_source,parsed_primary_source,thunder@3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f:docs/leaderboards.md -> parse_thunder_scores -> scores.csv
clip-l,thunder.bach.linear_probing,63.5,63.5,thunder,f1,https://github.com/MICS-Lab/thunder/blob/3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f/docs/leaderboards.md,table=perDatasetLinearTable|table_update=2026-04-08|model_row=CLIP-L|task_column=bach,2026-08-05,machine_parsed_single_source,parsed_primary_source,thunder@3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f:docs/leaderboards.md -> parse_thunder_scores -> scores.csv
clip-l,thunder.bracs.linear_probing,56.4,56.4,thunder,f1,https://github.com/MICS-Lab/thunder/blob/3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f/docs/leaderboards.md,table=perDatasetLinearTable|table_update=2026-04-08|model_row=CLIP-L|task_column=bracs,2026-08-05,machine_parsed_single_source,parsed_primary_source,thunder@3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f:docs/leaderboards.md -> parse_thunder_scores -> scores.csv
clip-l,thunder.break_his.linear_probing,54.5,54.5,thunder,f1,https://github.com/MICS-Lab/thunder/blob/3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f/docs/leaderboards.md,table=perDatasetLinearTable|table_update=2026-04-08|model_row=CLIP-L|task_column=break_his,2026-08-05,machine_parsed_single_source,parsed_primary_source,thunder@3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f:docs/leaderboards.md -> parse_thunder_scores -> scores.csv
clip-l,thunder.ccrcc.linear_probing,75.9,75.9,thunder,f1,https://github.com/MICS-Lab/thunder/blob/3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f/docs/leaderboards.md,table=perDatasetLinearTable|table_update=2026-04-08|model_row=CLIP-L|task_column=ccrcc,2026-08-05,machine_parsed_single_source,parsed_primary_source,thunder@3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f:docs/leaderboards.md -> parse_thunder_scores -> scores.csv
clip-l,thunder.crc.linear_probing,88.3,88.3,thunder,f1,https://github.com/MICS-Lab/thunder/blob/3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f/docs/leaderboards.md,table=perDatasetLinearTable|table_update=2026-04-08|model_row=CLIP-L|task_column=crc,2026-08-05,machine_parsed_single_source,parsed_primary_source,thunder@3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f:docs/leaderboards.md -> parse_thunder_scores -> scores.csv
clip-l,thunder.esca.linear_probing,67.6,67.6,thunder,f1,https://github.com/MICS-Lab/thunder/blob/3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f/docs/leaderboards.md,table=perDatasetLinearTable|table_update=2026-04-08|model_row=CLIP-L|task_column=esca,2026-08-05,machine_parsed_single_source,parsed_primary_source,thunder@3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f:docs/leaderboards.md -> parse_thunder_scores -> scores.csv
clip-l,thunder.mhist.linear_probing,79.6,79.6,thunder,f1,https://github.com/MICS-Lab/thunder/blob/3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f/docs/leaderboards.md,table=perDatasetLinearTable|table_update=2026-04-08|model_row=CLIP-L|task_column=mhist,2026-08-05,machine_parsed_single_source,parsed_primary_source,thunder@3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f:docs/leaderboards.md -> parse_thunder_scores -> scores.csv
clip-l,thunder.patch_camelyon.linear_probing,85.6,85.6,thunder,f1,https://github.com/MICS-Lab/thunder/blob/3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f/docs/leaderboards.md,table=perDatasetLinearTable|table_update=2026-04-08|model_row=CLIP-L|task_column=patch_camelyon,2026-08-05,machine_parsed_single_source,parsed_primary_source,thunder@3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f:docs/leaderboards.md -> parse_thunder_scores -> scores.csv
clip-l,thunder.spider_breast.linear_probing,73.6,73.6,thunder,f1,https://github.com/MICS-Lab/thunder/blob/3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f/docs/leaderboards.md,table=perDatasetLinearTable|table_update=2026-04-08|model_row=CLIP-L|task_column=spider_breast,2026-08-05,machine_parsed_single_source,parsed_primary_source,thunder@3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f:docs/leaderboards.md -> parse_thunder_scores -> scores.csv
clip-l,thunder.spider_colorectal.linear_probing,82.8,82.8,thunder,f1,https://github.com/MICS-Lab/thunder/blob/3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f/docs/leaderboards.md,table=perDatasetLinearTable|table_update=2026-04-08|model_row=CLIP-L|task_column=spider_colorectal,2026-08-05,machine_parsed_single_source,parsed_primary_source,thunder@3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f:docs/leaderboards.md -> parse_thunder_scores -> scores.csv
clip-l,thunder.spider_skin.linear_probing,78.5,78.5,thunder,f1,https://github.com/MICS-Lab/thunder/blob/3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f/docs/leaderboards.md,table=perDatasetLinearTable|table_update=2026-04-08|model_row=CLIP-L|task_column=spider_skin,2026-08-05,machine_parsed_single_source,parsed_primary_source,thunder@3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f:docs/leaderboards.md -> parse_thunder_scores -> scores.csv
clip-l,thunder.spider_thorax.linear_probing,86.7,86.7,thunder,f1,https://github.com/MICS-Lab/thunder/blob/3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f/docs/leaderboards.md,table=perDatasetLinearTable|table_update=2026-04-08|model_row=CLIP-L|task_column=spider_thorax,2026-08-05,machine_parsed_single_source,parsed_primary_source,thunder@3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f:docs/leaderboards.md -> parse_thunder_scores -> scores.csv
clip-l,thunder.tcga_crc_msi.linear_probing,52,52,thunder,f1,https://github.com/MICS-Lab/thunder/blob/3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f/docs/leaderboards.md,table=perDatasetLinearTable|table_update=2026-04-08|model_row=CLIP-L|task_column=tcga_crc_msi,2026-08-05,machine_parsed_single_source,parsed_primary_source,thunder@3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f:docs/leaderboards.md -> parse_thunder_scores -> scores.csv
clip-l,thunder.tcga_tils.linear_probing,85,85,thunder,f1,https://github.com/MICS-Lab/thunder/blob/3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f/docs/leaderboards.md,table=perDatasetLinearTable|table_update=2026-04-08|model_row=CLIP-L|task_column=tcga_tils,2026-08-05,machine_parsed_single_source,parsed_primary_source,thunder@3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f:docs/leaderboards.md -> parse_thunder_scores -> scores.csv
clip-l,thunder.tcga_uniform.linear_probing,54.1,54.1,thunder,f1,https://github.com/MICS-Lab/thunder/blob/3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f/docs/leaderboards.md,table=perDatasetLinearTable|table_update=2026-04-08|model_row=CLIP-L|task_column=tcga_uniform,2026-08-05,machine_parsed_single_source,parsed_primary_source,thunder@3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f:docs/leaderboards.md -> parse_thunder_scores -> scores.csv
clip-l,thunder.wilds.linear_probing,93.2,93.2,thunder,f1,https://github.com/MICS-Lab/thunder/blob/3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f/docs/leaderboards.md,table=perDatasetLinearTable|table_update=2026-04-08|model_row=CLIP-L|task_column=wilds,2026-08-05,machine_parsed_single_source,parsed_primary_source,thunder@3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f:docs/leaderboards.md -> parse_thunder_scores -> scores.csv
conch,conch.natmed2024.t1.0.zero-shot_classification.auroc,0.943,94.3,conch_primary,auroc,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 1|CONCH row,2026-08-06,machine_parsed_single_source,parsed_primary_source,wave-e:conch_official_scores_2024.csv@sha256:4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457 -> Nature Medicine 2024 supplementary PDF -> Supplementary Information|Table 1|CONCH row
conch,conch.natmed2024.t1.0.zero-shot_classification.balanced_accuracy,0.913,91.3,conch_primary,balanced_accuracy,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 1|CONCH row,2026-08-06,machine_parsed_single_source,parsed_primary_source,wave-e:conch_official_scores_2024.csv@sha256:4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457 -> Nature Medicine 2024 supplementary PDF -> Supplementary Information|Table 1|CONCH row
conch,conch.natmed2024.t1.0.zero-shot_classification.weighted_f1,0.913,91.3,conch_primary,weighted_f1,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 1|CONCH row,2026-08-06,machine_parsed_single_source,parsed_primary_source,wave-e:conch_official_scores_2024.csv@sha256:4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457 -> Nature Medicine 2024 supplementary PDF -> Supplementary Information|Table 1|CONCH row
conch,conch.natmed2024.t10.0.zero-shot_classification.auroc,0.917,91.7,conch_primary,auroc,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 10|CONCH row,2026-08-06,machine_parsed_single_source,parsed_primary_source,wave-e:conch_official_scores_2024.csv@sha256:4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457 -> Nature Medicine 2024 supplementary PDF -> Supplementary Information|Table 10|CONCH row
conch,conch.natmed2024.t10.0.zero-shot_classification.balanced_accuracy,0.78,78,conch_primary,balanced_accuracy,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 10|CONCH row,2026-08-06,machine_parsed_single_source,parsed_primary_source,wave-e:conch_official_scores_2024.csv@sha256:4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457 -> Nature Medicine 2024 supplementary PDF -> Supplementary Information|Table 10|CONCH row
conch,conch.natmed2024.t10.0.zero-shot_classification.weighted_f1,0.775,77.5,conch_primary,weighted_f1,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 10|CONCH row,2026-08-06,machine_parsed_single_source,parsed_primary_source,wave-e:conch_official_scores_2024.csv@sha256:4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457 -> Nature Medicine 2024 supplementary PDF -> Supplementary Information|Table 10|CONCH row
conch,conch.natmed2024.t11.0.zero-shot_classification.balanced_accuracy,0.314,31.4,conch_primary,balanced_accuracy,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 11|CONCH row,2026-08-06,machine_parsed_single_source,parsed_primary_source,wave-e:conch_official_scores_2024.csv@sha256:4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457 -> Nature Medicine 2024 supplementary PDF -> Supplementary Information|Table 11|CONCH row
conch,conch.natmed2024.t11.0.zero-shot_classification.cohen_kappa,0.111,11.1,conch_primary,cohen_kappa,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 11|CONCH row,2026-08-06,machine_parsed_single_source,parsed_primary_source,wave-e:conch_official_scores_2024.csv@sha256:4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457 -> Nature Medicine 2024 supplementary PDF -> Supplementary Information|Table 11|CONCH row
conch,conch.natmed2024.t11.0.zero-shot_classification.weighted_f1,0.231,23.1,conch_primary,weighted_f1,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 11|CONCH row,2026-08-06,machine_parsed_single_source,parsed_primary_source,wave-e:conch_official_scores_2024.csv@sha256:4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457 -> Nature Medicine 2024 supplementary PDF -> Supplementary Information|Table 11|CONCH row
conch,conch.natmed2024.t12.0.zero-shot_classification.balanced_accuracy,0.339,33.9,conch_primary,balanced_accuracy,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 12|CONCH row,2026-08-06,machine_parsed_single_source,parsed_primary_source,wave-e:conch_official_scores_2024.csv@sha256:4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457 -> Nature Medicine 2024 supplementary PDF -> Supplementary Information|Table 12|CONCH row
conch,conch.natmed2024.t12.0.zero-shot_classification.quadratic_weighted_kappa,0.303,30.3,conch_primary,quadratic_weighted_kappa,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 12|CONCH row,2026-08-06,machine_parsed_single_source,parsed_primary_source,wave-e:conch_official_scores_2024.csv@sha256:4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457 -> Nature Medicine 2024 supplementary PDF -> Supplementary Information|Table 12|CONCH row
conch,conch.natmed2024.t12.0.zero-shot_classification.weighted_f1,0.241,24.1,conch_primary,weighted_f1,https://www.nature.com/articles/s41591-024-02856-4,Supplementary Information|Table 12|CONCH row,2026-08-06,machine_parsed_single_source,parsed_primary_source,wave-e:conch_official_scores_2024.csv@sha256:4940cf23c1f341791fd16db84e6f22a83d90d1c67657c26cb118ad8fcbbef457 -> Nature Medicine 2024 supplementary PDF -> Supplementary Information|Table 12|CONCH row
